1,0.049686
2,0.049687
3,0.049685
4,0.049685
5,0.049685
6,0.049686
7,0.049686
8,0.049686
9,0.049685
10,0.049685
11,0.049685
12,0.049685
13,0.049685
14,0.049685
15,0.049685
16,0.049685
17,0.049685
18,0.049686
19,0.049685
20,0.049686
21,0.049685
22,0.049686
23,0.049685
24,0.049686
25,0.049685
26,0.049685
27,0.049685
28,0.049685
29,0.049685
30,0.049686
31,0.049686
32,0.049685
33,0.049685
34,0.049685
35,0.049688
36,0.049686
37,0.049685
38,0.049685
39,0.049685
40,0.049685
41,0.049686
42,0.049685
43,0.049686
44,0.049687
45,0.049686
46,0.049687
47,0.049685
48,0.049686
49,0.049685
50,0.049686
51,0.049685
52,0.049686
53,0.049685
54,0.049685
55,0.049686
56,0.049686
57,0.049685
58,0.049685
59,0.049685
60,0.049685
61,0.049685
62,0.049685
63,0.049685
64,0.049686
65,0.099334
66,0.099334
67,0.099334
68,0.099334
69,0.099334
70,0.099334
71,0.099334
72,0.099335
73,0.099334
74,0.099337
75,0.099334
76,0.099334
77,0.099334
78,0.099335
79,0.099335
80,0.099335
81,0.099334
82,0.099334
83,0.099334
84,0.099334
85,0.099335
86,0.099334
87,0.099334
88,0.099335
89,0.099334
90,0.099334
91,0.099334
92,0.099334
93,0.099334
94,0.099334
95,0.099334
96,0.099335
97,0.099334
98,0.099334
99,0.099335
100,0.099334
101,0.099334
102,0.099335
103,0.099334
104,0.099334
105,0.099334
106,0.099334
107,0.099334
108,0.099334
109,0.099334
110,0.099334
111,0.099334
112,0.099334
113,0.099334
114,0.099334
115,0.099334
116,0.099334
117,0.099334
118,0.099334
119,0.099335
120,0.099334
121,0.099335
122,0.099334
123,0.099334
124,0.099334
125,0.099335
126,0.099335
127,0.099335
128,0.099334
129,0.148984
130,0.148983
131,0.148983
132,0.148983
133,0.148983
134,0.148984
135,0.148983
136,0.148984
137,0.148983
138,0.148983
139,0.148983
140,0.148983
141,0.148984
142,0.148984
143,0.148983
144,0.148983
145,0.148983
146,0.148983
147,0.148983
148,0.148984
149,0.148983
150,0.148983
151,0.148983
152,0.148984
153,0.148984
154,0.148984
155,0.148983
156,0.148984
157,0.148984
158,0.148984
159,0.148984
160,0.148984
161,0.148983
162,0.148983
163,0.148983
164,0.148983
165,0.148983
166,0.148984
167,0.148983
168,0.148984
169,0.148983
170,0.148983
171,0.148983
172,0.148983
173,0.148983
174,0.148984
175,0.148983
176,0.148983
177,0.148984
178,0.148983
179,0.148983
180,0.148983
181,0.148983
182,0.148983
183,0.148983
184,0.148983
185,0.148983
186,0.148984
187,0.148983
188,0.148984
189,0.148983
190,0.148983
191,0.148983
192,0.148983
193,0.198632
194,0.198632
195,0.198631
196,0.198632
197,0.198632
198,0.198633
199,0.198633
200,0.198632
201,0.198632
202,0.198632
203,0.198632
204,0.198632
205,0.198632
206,0.198633
207,0.198632
208,0.198632
209,0.198633
210,0.198632
211,0.198632
212,0.198632
213,0.198632
214,0.198632
215,0.198632
216,0.198632
217,0.198632
218,0.198632
219,0.198633
220,0.198632
221,0.198632
222,0.198632
223,0.198632
224,0.198632
225,0.198633
226,0.198632
227,0.198633
228,0.198632
229,0.198632
230,0.198633
231,0.198632
232,0.198632
233,0.198632
234,0.198632
235,0.198632
236,0.198632
237,0.198632
238,0.198632
239,0.198632
240,0.198632
241,0.198632
242,0.198632
243,0.198632
244,0.198632
245,0.198632
246,0.198632
247,0.198632
248,0.198632
249,0.198632
250,0.198632
251,0.198632
252,0.198633
253,0.198633
254,0.198632
255,0.198632
256,0.198632
