1,3.120796
2,3.092419
3,3.109921
4,3.120247
5,3.111629
6,3.109370
7,3.105232
8,3.117663
9,3.120834
10,3.115573
11,3.120439
12,3.119478
13,3.122978
14,3.121139
15,3.125317
16,3.115389
17,3.148421
18,3.150990
19,3.144665
20,3.153328
21,3.169043
22,3.169773
23,3.162037
24,3.168174
25,3.197713
26,3.200405
27,3.194147
28,3.195963
29,3.207039
30,3.213367
31,3.209150
32,3.209958
33,3.276351
34,3.268534
35,3.274473
36,3.275192
37,3.287003
38,3.284948
39,3.287241
40,3.287865
41,3.325305
42,3.320388
43,3.320214
44,3.322698
45,3.335151
46,3.332478
47,3.338162
48,3.338248
49,3.369502
50,3.367577
51,3.372096
52,3.373924
53,3.384599
54,3.386861
55,3.385045
56,3.390216
57,3.405555
58,3.408711
59,3.406787
60,3.403911
61,3.419836
62,3.422214
63,3.416076
64,3.421520
65,6.383382
66,6.383073
67,6.384733
68,6.381493
69,6.390440
70,6.397103
71,6.399883
72,6.410026
73,6.397574
74,6.410754
75,6.412636
76,6.421038
77,6.444315
78,6.448430
79,6.447893
80,6.462193
81,6.477941
82,6.493198
83,6.488142
84,6.513765
85,6.501120
86,6.521945
87,6.551336
88,6.572276
89,6.575498
90,6.576459
91,6.591606
92,6.588552
93,6.601761
94,6.615025
95,6.622186
96,6.652322
97,6.660632
98,6.650682
99,6.670218
100,6.664424
101,6.684333
102,6.696055
103,6.693290
104,6.704089
105,6.712237
106,6.710812
107,6.724446
108,6.719044
109,6.718500
110,6.729551
111,6.736311
112,6.745854
113,6.735507
114,6.744094
115,6.746078
116,6.744105
117,6.747778
118,6.745907
119,6.756061
120,6.754066
121,6.752175
122,6.752506
123,6.764112
124,6.760726
125,6.794560
126,6.808525
127,6.839752
128,6.852602
129,9.686501
130,9.692024
131,9.710822
132,9.709229
133,9.715750
134,9.730008
135,9.723946
136,9.721712
137,9.728152
138,9.732877
139,9.742498
140,9.742405
141,9.761304
142,9.769500
143,9.780579
144,9.806373
145,9.796097
146,9.817223
147,9.822342
148,9.842721
149,9.848918
150,9.858749
151,9.886756
152,9.894196
153,9.906983
154,9.901493
155,9.917434
156,9.936811
157,9.938963
158,9.939730
159,9.958584
160,9.974422
161,9.978740
162,10.002804
163,10.002297
164,10.025931
165,10.031313
166,10.040205
167,10.053074
168,10.063420
169,10.064016
170,10.063184
171,10.082087
172,10.084921
173,10.086173
174,10.098305
175,10.104943
176,10.113229
177,10.095246
178,10.106160
179,10.108915
180,10.110379
181,10.123422
182,10.108123
183,10.110866
184,10.114426
185,10.115374
186,10.117411
187,10.148882
188,10.160663
189,10.198124
190,10.224923
191,10.256947
192,10.274987
193,13.000215
194,13.033323
195,13.038018
196,13.042680
197,13.046816
198,13.055038
199,13.046412
200,13.052725
201,13.059861
202,13.060033
203,13.074703
204,13.083078
205,13.087812
206,13.109646
207,13.114630
208,13.130893
209,13.130967
210,13.140829
211,13.160214
212,13.174352
213,13.196712
214,13.204187
215,13.210431
216,13.238214
217,13.229408
218,13.236996
219,13.244183
220,13.265063
221,13.275825
222,13.306933
223,13.292660
224,13.315512
225,13.322694
226,13.345414
227,13.346512
228,13.356300
229,13.362149
230,13.387220
231,13.381191
232,13.390976
233,13.389178
234,13.408298
235,13.420830
236,13.428863
237,13.441237
238,13.448381
239,13.448410
240,13.466301
241,13.474103
242,13.471941
243,13.477433
244,13.477781
245,13.471838
246,13.483426
247,13.468167
248,13.478048
249,13.494581
250,13.508343
251,13.550694
252,13.570534
253,13.618046
254,13.637317
255,13.658077
256,13.700770
