1,0.022687
2,0.023225
3,0.024950
4,0.027252
5,0.031651
6,0.033908
7,0.036750
8,0.039417
9,0.050924
10,0.055356
11,0.057048
12,0.061722
13,0.067651
14,0.071277
15,0.076634
16,0.079986
17,0.085528
18,0.089129
19,0.093984
20,0.097893
21,0.103798
22,0.106554
23,0.112405
24,0.118651
25,0.121551
26,0.123450
27,0.129523
28,0.132907
29,0.138020
30,0.141768
31,0.147772
32,0.151903
33,0.156808
34,0.161257
35,0.165049
36,0.171054
37,0.174255
38,0.178967
39,0.184175
40,0.188352
41,0.194370
42,0.197298
43,0.200942
44,0.206921
45,0.210118
46,0.214780
47,0.219340
48,0.225306
49,0.231308
50,0.234032
51,0.238640
52,0.244628
53,0.246640
54,0.251944
55,0.256440
56,0.259178
57,0.265771
58,0.269005
59,0.274177
60,0.278398
61,0.283656
62,0.288295
63,0.292540
64,0.297296
65,0.302032
66,0.306489
67,0.311355
68,0.315292
69,0.319986
70,0.325992
71,0.328844
72,0.333712
73,0.339234
74,0.342048
75,0.348627
76,0.352293
77,0.357390
78,0.360249
79,0.364532
80,0.369733
81,0.375294
82,0.379166
83,0.383393
84,0.388192
85,0.394595
86,0.398003
87,0.401427
88,0.405955
89,0.412956
90,0.414508
91,0.421017
92,0.424152
93,0.430754
94,0.433440
95,0.437730
96,0.444009
97,0.445599
98,0.451603
99,0.458025
100,0.460677
101,0.465756
102,0.468505
103,0.475776
104,0.479126
105,0.483123
106,0.488835
107,0.492681
108,0.497170
109,0.501369
110,0.506886
111,0.509540
112,0.513995
113,0.518623
114,0.524158
115,0.529038
116,0.533655
117,0.538371
118,0.544571
119,0.546691
120,0.551925
121,0.557131
122,0.560830
123,0.568327
124,0.568676
125,0.575029
126,0.580273
127,0.582802
128,0.587705
129,0.592090
130,0.597791
131,0.602754
132,0.607438
133,0.611479
134,0.615948
135,0.618551
136,0.625490
137,0.627928
138,0.633618
139,0.637467
140,0.644644
141,0.646405
142,0.653275
143,0.656006
144,0.660065
145,0.665019
146,0.671164
147,0.673212
148,0.681109
149,0.683927
150,0.687910
151,0.693263
152,0.696238
153,0.702596
154,0.707867
155,0.712725
156,0.715054
157,0.718959
158,0.723355
159,0.728718
160,0.734480
161,0.736239
162,0.745342
163,0.747734
164,0.751065
165,0.755832
166,0.762497
167,0.765781
168,0.770351
169,0.772855
170,0.779374
171,0.784958
172,0.787747
173,0.794376
174,0.797146
175,0.801392
176,0.809209
177,0.810187
178,0.817410
179,0.820691
180,0.824612
181,0.830069
182,0.835947
183,0.840317
184,0.841954
185,0.848514
186,0.852523
187,0.855741
188,0.863927
189,0.867928
190,0.871503
191,0.874900
192,0.881902
193,0.884548
194,0.886218
195,0.894211
196,0.898052
197,0.903806
198,0.906404
199,0.910545
200,0.915897
201,0.920495
202,0.924619
203,0.931388
204,0.935023
205,0.939056
206,0.943626
207,0.950301
208,0.951643
209,0.957228
210,0.960695
211,0.966509
212,0.974893
213,0.973494
214,0.979181
215,0.983024
216,0.989326
217,0.995411
218,0.996471
219,1.002431
220,1.008769
221,1.010543
222,1.014863
223,1.020376
224,1.025763
225,1.029817
226,1.033886
227,1.040593
228,1.044590
229,1.047427
230,1.052631
231,1.055271
232,1.064511
233,1.067673
234,1.071205
235,1.074664
236,1.080685
237,1.083777
238,1.088958
239,1.093348
240,1.097463
241,1.102976
242,1.107216
243,1.113171
244,1.118866
245,1.121706
246,1.124019
247,1.129749
248,1.133425
249,1.138928
250,1.145199
251,1.147117
252,1.151866
253,1.159456
254,1.165550
255,1.165678
256,1.170425
