16,0.155522
32,0.295458
48,0.439049
64,0.583036
80,0.728426
96,0.869785
112,1.012166
128,1.157880
144,1.301758
160,1.444313
176,1.587471
192,1.732459
208,1.876160
224,2.019004
240,2.163925
256,2.306282
272,2.453027
288,2.594905
304,2.741131
320,2.882587
336,3.029048
352,3.172629
368,3.315983
384,3.458830
400,3.606123
416,3.749082
432,3.892842
448,4.035617
464,4.180508
480,4.324405
496,4.469748
512,4.614127
528,4.751779
544,4.902692
560,5.042810
576,5.189276
592,5.329403
608,5.476877
624,5.623390
640,5.763946
656,5.904308
672,6.053680
688,6.196832
704,6.336353
720,6.483551
736,6.623869
752,6.767762
768,6.915884
784,7.055980
800,7.198968
816,7.346357
832,7.485491
848,7.631877
864,7.774898
880,7.917877
896,8.067329
912,8.209498
928,8.351558
944,8.500786
960,8.640467
976,8.786309
992,8.928316
1008,9.067981
1024,9.221308
